id	port_name	lat	lon	unlocode	startTime	endTime	timezone	deleted	replacementPort	countryCode
BELLN	Louvain	50.862368	4.706219	BELLN	2018-01-31 11:57:46.8800000	9999-12-31 23:59:59.9900000	Europe/Brussels	False	\N	BEL
BENIE	Nieuwpoort	51.1421964397372	2.72843828695169	BENIE	2018-01-31 12:03:29.4200000	9999-12-31 23:59:59.9900000	Europe/Brussels	False	\N	BEL
BEOST	Ostend	51.2270140579576	2.94645354006252	BEOST	2018-01-31 12:05:07.5400000	9999-12-31 23:59:59.9900000	Europe/Brussels	False	\N	BEL
BEZEE	Zeebrugge	51.3182759331746	3.21147459200401	BEZEE	2018-01-31 12:08:37.8600000	9999-12-31 23:59:59.9900000	Europe/Brussels	False	\N	BEL
BGBAL	Balchik	43.4078958224538	28.1665490018136	BGBAL	2018-01-31 12:03:33.3400000	9999-12-31 23:59:59.9900000	Europe/Sofia	False	\N	BGR
BGBOJ	Burgas	42.4602060003517	27.4930845258252	BGBOJ	2018-03-07 06:30:21.9900000	9999-12-31 23:59:59.9900000	Europe/Sofia	False	\N	BGR
BGNES	Nessebar	42.6604834228463	27.7270711325285	BGNES	2018-01-31 12:08:36.7500000	9999-12-31 23:59:59.9900000	Europe/Sofia	False	\N	BGR
BGPOR	Pomorie	42.5706765645246	27.6305362535133	BGPOR	2018-01-31 12:05:25.1800000	9999-12-31 23:59:59.9900000	Europe/Sofia	False	\N	BGR
BGVAR	Varna	43.2140504	27.9147333	BGVAR	2018-01-31 12:16:03.5500000	9999-12-31 23:59:59.9900000	Europe/Sofia	False	\N	BGR
BHBAH	Bahrain	26.05967435	50.52792549	BHBAH	2017-04-18 14:07:22.3500000	9999-12-31 23:59:59.9900000	Asia/Bahrain	True	BHSIT	\N
BHSIT	Sitra	26.1565922573804	50.6375974115273	BHSIT	2018-03-05 08:01:31.9600000	9999-12-31 23:59:59.9900000	Asia/Bahrain	False	\N	BHR
BJCOO	Cotonou	6.34611846295168	2.42552536752108	BJCOO	2018-01-31 12:11:31.0000000	9999-12-31 23:59:59.9900000	Africa/Porto-Novo	False	\N	BEN
BLGUS	Gustavia	17.9011369309833	-62.8569115556258	BLGUS	2018-01-31 12:10:06.4700000	9999-12-31 23:59:59.9900000	America/St_Barthelemy	False	\N	BLM
BMFPT	Freeport	26.528472	-78.6965829999999	BMFPT	2018-01-31 12:13:39.8900000	9999-12-31 23:59:59.9900000	America/Nassau	False	\N	BHS
BMSOU	Southampton	32.25	-64.85	BMSOU	2018-01-31 11:58:13.5700000	9999-12-31 23:59:59.9900000	Atlantic/Bermuda	False	\N	BMU
BNLUM	Lumut	4.659537	114.438188	BNLUM	2018-04-17 01:37:45.0700000	9999-12-31 23:59:59.9900000	Asia/Brunei	False	\N	BRN
BNMUA	Muara	5.0226325	115.07615	BNMUA	2018-04-17 01:45:46.5300000	9999-12-31 23:59:59.9900000	Asia/Brunei	False	\N	BRN
BOTDD	Trinidad	-14.8333333333333	-64.9	BOTDD	2018-01-31 11:56:17.9000000	9999-12-31 23:59:59.9900000	America/La_Paz	False	\N	BOL
BQEUX	St. Eustatius	17.4833333333333	-62.9666666666666	BQEUX	2018-04-17 01:59:49.0500000	9999-12-31 23:59:59.9900000	America/Curacao	False	\N	BES
BRACU	Acu	-21.8097921366905	-40.9970529333693	BRACU	2018-02-28 07:24:13.1900000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRADR	Angra dos Reis	-23	-44.3	BRADR	2018-01-31 12:01:19.9500000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRAJU	Aracaju	-10.9877350200699	-37.0060610290685	BRAJU	2018-02-26 07:20:43.5700000	9999-12-31 23:59:59.9900000	America/Maceio	False	\N	BRA
BRALU	Alumar	-2.677978	-44.361077	BRALU	2018-11-12 07:24:34.7100000	9999-12-31 23:59:59.9900000	America/Fortaleza	False	BRSLZ	BRA
BRANT	Antonina	-25.4483733628029	-48.7049506305526	BRANT	2018-01-31 12:08:38.5700000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRARB	Aratu	-12.78267418	-38.49743271	BRARB	2018-04-17 02:26:54.0200000	9999-12-31 23:59:59.9900000	America/Bahia	False	\N	BRA
BRARE	Areia Branca	-4.95151922642522	-37.137292321518	BRARE	2018-01-31 12:03:10.9600000	9999-12-31 23:59:59.9900000	America/Fortaleza	False	\N	BRA
BRATM	Altamira	-3.202498	-52.186851	BRATM	2018-01-31 12:13:09.2800000	9999-12-31 23:59:59.9900000	America/Santarem	False	\N	BRA
BRBAR	Barra Dos Coqueiros	-10.9	-37.05	BRBAR	2018-02-26 07:20:43.5700000	9999-12-31 23:59:59.9900000	America/Maceio	True	BRAJU	BRA
BRBCA	BARCARENA	-1.568531	-48.768321	BRBCA	2018-01-31 12:13:15.5000000	9999-12-31 23:59:59.9900000	America/Fortaleza	False	\N	BRA
BRBEL	Belem	-1.45	-48.5	BRBEL	2018-01-31 12:00:34.7000000	9999-12-31 23:59:59.9900000	America/Fortaleza	False	\N	BRA
BRCDO	Cabedelo	-6.98772149999999	-34.8287221	BRCDO	2018-01-31 12:16:21.1400000	9999-12-31 23:59:59.9900000	America/Fortaleza	False	\N	BRA
BRCIZ	Coari	-4.01526023467627	-63.1094137702487	BRCIZ	2018-01-31 12:02:48.2800000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRCOL	Colombo	-25.2833333333333	-49.2166666666666	BRCOL	2018-01-31 12:13:15.7500000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRCRT	Corinto	-18.35	-44.45	BRCRT	2018-01-31 12:13:20.9500000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BREMA	Esmeraldas	-19.7333333333333	-44.3166666666666	BREMA	2018-01-31 12:13:08.8000000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRFNO	Forno	-22.96666672	-41.99999347	BRFNO	2018-04-17 02:07:50.5300000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRFOR	Fortaleza	-3.7318616	-38.5266704	BRFOR	2018-01-31 12:14:54.6900000	9999-12-31 23:59:59.9900000	America/Fortaleza	False	\N	BRA
BRGIB	Guaiba	-30.1	-51.3166666666666	BRGIB	2018-01-31 12:14:05.1900000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	True	BRGUI	BRA
BRGUA	Guamare	-5.02843089208506	-36.3301638381914	BRGUA	2018-01-31 12:03:08.7800000	9999-12-31 23:59:59.9900000	America/Fortaleza	False	\N	BRA
BRGUI	Guaiba Island	-23.0044755	-44.0365758	BRGUI	2018-01-31 12:16:06.5800000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRIBB	Imbituba	-28.2288712	-48.6663661	BRIBB	2018-01-31 12:00:40.1300000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRIGI	Itaguai	-22.8666666666666	-43.7666666666666	BRIGI	2018-04-17 02:15:51.9900000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRIOA	Itapoa	-26.1777310799792	-48.6366002319364	BRIOA	2018-01-31 12:04:35.5600000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRIOS	Ilheus	-14.7947720836225	-39.0360915897852	BRIOS	2018-01-31 12:10:47.1700000	9999-12-31 23:59:59.9900000	America/Bahia	False	\N	BRA
BRIQI	Itaqui	-2.6	-44.35	BRIQI	2018-03-22 07:36:55.2900000	9999-12-31 23:59:59.9900000	America/Fortaleza	True	BRSLZ	BRA
BRITA	Itacoatiara	-3.14344220131946	-58.4470092896535	BRITA	2018-01-31 12:03:23.1000000	9999-12-31 23:59:59.9900000	America/Belem	False	\N	BRA
BRITJ	Itajai	-26.9031379731976	-48.6869057715606	BRITJ	2018-01-31 12:05:35.8200000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRITQ	Itaqui	-2.57618388772929	-44.3684610888339	BRITQ	2018-03-02 00:29:10.1700000	9999-12-31 23:59:59.9900000	America/Fortaleza	True	BRIQI	BRA
BRMAO	Manaus	-3.12830167651494	-59.9935122855998	BRMAO	2018-01-31 12:04:38.9200000	9999-12-31 23:59:59.9900000	America/Belem	False	\N	BRA
BRMCP	Macapa	0.0235717854899821	-51.0704065760803	BRMCP	2018-01-31 12:11:59.3900000	9999-12-31 23:59:59.9900000	America/Belem	False	\N	BRA
BRMCZ	Maceio	-9.66666666666666	-35.7166666666666	BRMCZ	2018-01-31 11:59:52.0400000	9999-12-31 23:59:59.9900000	America/Fortaleza	False	\N	BRA
BRMDD	Madre Deus	-12.7463119805227	-38.6143882379845	BRMDD	2018-01-31 12:10:52.8400000	9999-12-31 23:59:59.9900000	America/Bahia	False	\N	BRA
BRMEA	Macae	-22.3833333333333	-41.7833333333333	BRMEA	2018-01-31 12:00:38.0100000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRNAT	Natal	-5.789298002895	-35.2119411711914	BRNAT	2018-01-31 12:06:05.6200000	9999-12-31 23:59:59.9900000	America/Fortaleza	False	\N	BRA
BRNTR	Niteroi	-22.8795757725927	-43.0970174449131	BRNTR	2018-01-31 12:10:24.2000000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRNVT	Nevegantes	-26.9	-48.65	BRNVT	2018-01-31 12:00:56.3200000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BROBI	Obidos	-1.91666666666666	-55.5166666666666	BROBI	2018-01-31 12:13:05.6900000	9999-12-31 23:59:59.9900000	America/Fortaleza	False	\N	BRA
BRPCL	Portocel	-19.83750204	-40.06213367	BRPCL	2018-01-31 11:56:56.8200000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRPEC	Pecem	-3.49663487000918	-38.799802907181	BRPEC	2018-01-31 12:11:05.6100000	9999-12-31 23:59:59.9900000	America/Fortaleza	False	\N	BRA
BRPET	Pelotas	-31.76666251	-52.35000305	BRPET	2018-04-17 02:20:52.9600000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRPMA	Ponta da Madeira	-2.5594	-44.3746	BRPMA	2018-03-22 07:35:55.2400000	9999-12-31 23:59:59.9900000	America/Fortaleza	True	BRSLZ	BRA
BRPNG	Paranagua	-25.5166666666666	-48.5	BRPNG	2018-01-31 12:00:38.9900000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRPOA	Porto Alegre	-29.9979707849793	-51.2105415849689	BRPOA	2018-01-31 12:16:06.8400000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRPOU	Ponta Do Ubu	-20.7802739567933	-40.5755112015154	BRPOU	2018-01-31 12:03:25.1400000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRPRM	Off Praia Mole	-20.25	-40.25	BRPRM	2018-01-31 12:00:47.1700000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRPSB	Usiba	-13.1	-38.42	BRPSB	2018-01-31 12:13:13.7500000	9999-12-31 23:59:59.9900000	America/Bahia	False	\N	BRA
BRREC	Recife	-8.0578381	-34.8828969	BRREC	2018-01-31 12:11:44.7500000	9999-12-31 23:59:59.9900000	America/Fortaleza	False	\N	BRA
BRRIG	Rio Grande (Brazil)	-32.0943	-52.0862	BRRIG	2018-01-31 12:15:36.5800000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRRIO	Rio De Janeiro	-21.810791433183	-41.0050522915708	BRRIO	2018-01-31 12:03:35.1500000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRRRN	Serra Norte	1.55	-48.955	BRRRN	2018-01-31 12:13:30.2800000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRSAN	Santana	-0.0954936728408186	-51.1635421519998	BRSAN	2018-01-31 12:05:47.8200000	9999-12-31 23:59:59.9900000	America/Fortaleza	False	\N	BRA
BRSAO	Sao Paulo	-23.700787	-46.673165	BRSAO	2018-01-31 12:13:16.2200000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRSEP	Sepetiba Bay	-22.9666666666666	-43.7	BRSEP	2018-01-31 11:58:13.9900000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRSFS	Sao Francisco Do Sul	-26.2539630927928	-48.6281552422422	BRSFS	2018-01-31 12:05:50.8500000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRSLZ	Sao Luis	-2.5	-44.3	BRSLZ	2018-04-05 07:30:21.9600000	9999-12-31 23:59:59.9900000	America/Fortaleza	False	\N	BRA
BRSMO	Sacramento	38.694822	-121.590554	BRSMO	2018-01-31 12:13:05.2300000	9999-12-31 23:59:59.9900000	America/Los_Angeles	False	\N	BRA
BRSOM	Sao Tome	-22.8666666666666	-51.1333333333333	BRSOM	2018-01-31 12:12:17.5900000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRSSA	Salvador	-12.9591544681811	-38.5120625036352	BRSSA	2018-01-31 12:12:02.2600000	9999-12-31 23:59:59.9900000	America/Bahia	False	\N	BRA
BRSSB	Sao Sebastiao	-23.7955851675854	-45.3945192303189	BRSSB	2018-02-26 05:35:07.5500000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	True	BRSSO	BRA
BRSSO	Sao Sebastiao	-23.7956	-45.3943	BRSSO	2018-02-26 05:35:07.5300000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRSSZ	Santos	-23.91804958	-46.36470795	BRSSZ	2018-04-23 05:38:23.1000000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRSTM	Santarem	-2.414948	-54.738547	BRSTM	2018-01-31 12:15:00.4800000	9999-12-31 23:59:59.9900000	America/Fortaleza	False	\N	BRA
BRSUA	Suape	-8.38808713142521	-34.9768179027987	BRSUA	2018-01-31 12:12:03.5300000	9999-12-31 23:59:59.9900000	America/Fortaleza	False	\N	BRA
BRTET	Termisa Terminal	-4.78428233256948	-37.0355505211737	BRTET	2018-01-31 12:07:25.6800000	9999-12-31 23:59:59.9900000	America/Fortaleza	False	\N	BRA
BRTMT	Trombetas	-1.460401	-56.376616	BRTMT	2018-02-15 11:31:28.7900000	9999-12-31 23:59:59.9900000	America/Fortaleza	False	\N	BRA
BRTRM	Tramandai	-29.9666666666666	-50.1333333333333	BRTRM	2018-01-31 12:01:20.2900000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRTTE	Tubarao	-20.28815487	-40.25403097	BRTTE	2018-02-26 09:39:31.3300000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRUBT	Ubatuba 	-23.5015068	-45.11758805	BRUBT	2018-01-31 12:15:57.3900000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRVIC	Vila Do Conde	-1.53878605	-48.75493169	BRVIC	2018-02-26 06:52:35.2900000	9999-12-31 23:59:59.9900000	America/Fortaleza	True	BRVLC	BRA
BRVIX	Vitoria	-20.2976178	-40.2957768	BRVIX	2018-01-31 11:59:58.5600000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BRVLC	Vila do Conde	-1.56560659	-48.75840101	BRVLC	2018-05-17 07:39:22.1600000	9999-12-31 23:59:59.9900000	America/Belem	False	\N	BRA
BRVPO	Valparaiso	-21.23271	-50.860459	BRVPO	2018-01-31 12:13:04.8100000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	False	\N	BRA
BSAXP	Spring Point	29.43	124.1	BSAXP	2018-01-31 12:13:07.8300000	9999-12-31 23:59:59.9900000	America/Nassau	False	\N	BHS
BSIGA	Inagua	21.07	-73.7	BSIGA	2018-04-17 02:41:56.6900000	9999-12-31 23:59:59.9900000	America/Nassau	False	\N	BHS
BSNAS	Nassau	25.0833333333333	-77.35	BSNAS	2018-04-17 02:46:57.5700000	9999-12-31 23:59:59.9900000	America/Nassau	False	\N	BHS
BWGBE	Gaborone	-24.6666666666666	25.9166666666666	BWGBE	2018-01-31 12:13:20.6200000	9999-12-31 23:59:59.9900000	Africa/Gaborone	False	\N	BHS
BYBQT	Brest	52.087827	23.745195	BYBQT	2018-01-31 11:58:17.8200000	9999-12-31 23:59:59.9900000	Europe/Minsk	False	\N	BLR
BZBZE	Belize City	17.47446478	-88.20142329	BZBZE	2018-01-31 12:00:02.1300000	9999-12-31 23:59:59.9900000	America/Belize	False	\N	BLZ
CAACO	Auld's Cove	45.65	-61.45	CAACO	2018-01-31 12:13:15.1200000	9999-12-31 23:59:59.9900000	America/Halifax	False	\N	CAN
CABAS	Bayside	44.95	-66.85	CABAS	2018-01-31 12:13:21.9800000	9999-12-31 23:59:59.9900000	America/Halifax	False	\N	CAN
CABCO	Baie Comeau	49.2212971	-68.1503944	CABCO	2018-01-31 11:59:09.6500000	9999-12-31 23:59:59.9900000	America/Montreal	False	\N	CAN
CABEC	Becancour	46.40445681	-72.38127708	CABEC	2018-01-31 12:16:15.9100000	9999-12-31 23:59:59.9900000	America/Montreal	False	\N	CAN
CABEL	Belledune	47.91327874	-65.84926128	CABEL	2018-01-31 11:57:45.5400000	9999-12-31 23:59:59.9900000	America/Halifax	False	\N	CAN
CABRL	Burlington	43.300751	-79.794741	CABRL	2018-01-31 12:16:06.3900000	9999-12-31 23:59:59.9900000	America/Montreal	False	\N	CAN
CABSL	Bristol	45.5333333333333	-76.3666666666666	CABSL	2018-01-31 12:13:28.4700000	9999-12-31 23:59:59.9900000	America/Montreal	False	\N	CAN
CABVL	Brownsville	42.95	-80.8	CABVL	2018-01-31 12:13:25.9400000	9999-12-31 23:59:59.9900000	America/Toronto	False	\N	CAN
CACAH	Canso	45.3333333333333	-61	CACAH	2018-01-31 11:57:57.6200000	9999-12-31 23:59:59.9900000	America/Halifax	False	\N	CAN
CACAN	Vancouver	49.29963054	-123.0301702	CACAN	2018-03-02 00:39:12.6900000	9999-12-31 23:59:59.9900000	America/Vancouver	True	CAVAN	CAN
CACCB	Cowichan Bay	48.7515	-123.6296	CACCB	2018-01-31 12:16:08.3000000	9999-12-31 23:59:59.9900000	America/Vancouver	False	\N	CAN
CADLN	Dublin	43.5	-81.2833333333333	CADLN	2018-01-31 12:13:08.4500000	9999-12-31 23:59:59.9900000	America/Toronto	False	\N	CAN
CAFTW	Freetown	46.3666666666666	-63.6166666666666	CAFTW	2018-01-31 12:13:09.7000000	9999-12-31 23:59:59.9900000	America/Halifax	False	\N	CAN
CAJAV	Jacksonville	46.1666666666666	-67.5833333333333	CAJAV	2018-01-31 12:12:17.2900000	9999-12-31 23:59:59.9900000	America/Moncton	False	\N	CAN
CAKTM	Kitimat	53.9715275515302	-128.686893737511	CAKTM	2018-01-31 12:03:24.0300000	9999-12-31 23:59:59.9900000	America/Vancouver	False	\N	CAN
CALCV	Lower Cove	48.5166666666666	-59	CALCV	2018-04-17 04:55:20.9000000	9999-12-31 23:59:59.9900000	America/St_Johns	False	\N	CAN
CALOD	London	42.985776	-81.243867	CALOD	2018-01-31 12:12:19.0600000	9999-12-31 23:59:59.9900000	America/Toronto	False	\N	CAN
CAMNI	Milne Inlet Models.Port	71.889225	-80.908125	CAMNI	2018-02-01 06:43:07.9900000	9999-12-31 23:59:59.9900000	America/Iqaluit	False	\N	CAN
CAODE	Odessa	44.2666666666666	-76.7166666666666	CAODE	2018-01-31 12:13:18.3600000	9999-12-31 23:59:59.9900000	America/Toronto	False	\N	CAN
CAPAF	Models.Port Alfred	48.3413	-70.8598	CAPAF	2018-02-28 06:27:53.4200000	9999-12-31 23:59:59.9900000	America/Montreal	False	\N	CAN
CAPCA	Models.Port Cartier	50.0166666666666	-66.8666666666666	CAPCA	2018-01-31 11:59:10.7400000	9999-12-31 23:59:59.9900000	America/Montreal	False	\N	CAN
CAPMA	Models.Port Mcneill	50.5833333333333	-127.1	CAPMA	2018-04-17 05:02:22.1700000	9999-12-31 23:59:59.9900000	America/Vancouver	False	\N	CAN
CAPNO	Pointe Noire	50.15	-66.4833333333333	CAPNO	2018-01-31 12:13:18.5300000	9999-12-31 23:59:59.9900000	America/Montreal	False	\N	CAN
CAPRR	Prince Rupert	54.2798081188972	-130.340183193501	CAPRR	2018-01-31 12:14:07.4400000	9999-12-31 23:59:59.9900000	America/Vancouver	False	\N	CAN
CAPTU	Point Tupper	45.58346997	-61.36156082	CAPTU	2018-01-31 11:59:44.5700000	9999-12-31 23:59:59.9900000	America/Halifax	False	\N	CAN
CAQUE	Quebec	46.8354771	-71.16840363	CAQUE	2018-01-31 11:55:41.0500000	9999-12-31 23:59:59.9900000	America/Montreal	False	\N	CAN
CARNR	Rainier	50.3666666666666	-112.083333333333	CARNR	2018-01-31 12:13:23.7600000	9999-12-31 23:59:59.9900000	America/Edmonton	False	\N	CAN
CARTB	Roberts Bank	49.0666666666666	-123.166666666666	CARTB	2018-01-31 11:55:25.0900000	9999-12-31 23:59:59.9900000	America/Vancouver	False	\N	CAN
CASAV	Savona	50.75	-120.85	CASAV	2018-01-31 12:13:09.6700000	9999-12-31 23:59:59.9900000	America/Vancouver	False	\N	CAN
CASEB	Seven Islands	50.12	-66.36	CASEB	2018-01-31 11:59:38.4800000	9999-12-31 23:59:59.9900000	America/Montreal	False	\N	CAN
CASEI	Sept-iles	50.2	-66.3833333333333	CASEI	2018-04-17 05:17:24.8100000	9999-12-31 23:59:59.9900000	America/Montreal	False	\N	CAN
CASJF	St. John's	47.5605413	-52.7128315	CASJF	2018-04-17 05:20:25.3200000	9999-12-31 23:59:59.9900000	America/St_Johns	False	\N	CAN
CASOR	Sorel	46.0475	-73.1155	CASOR	2018-01-31 12:16:15.4400000	9999-12-31 23:59:59.9900000	America/Montreal	False	\N	CAN
CASTK	Stockton	49.5833333333333	-99.45	CASTK	2018-01-31 12:13:10.8400000	9999-12-31 23:59:59.9900000	America/Winnipeg	False	\N	CAN
CASTW	STEWART	55.930065	-129.988643	CASTW	2018-04-17 05:26:26.3700000	9999-12-31 23:59:59.9900000	America/Vancouver	False	\N	CAN
CATAY	Torbay	47.65	-52.7333333333333	CATAY	2018-01-31 12:13:12.6400000	9999-12-31 23:59:59.9900000	America/St_Johns	False	\N	CAN
CATIY	Tilbury	42.25	-82.4166666666666	CATIY	2018-01-31 12:13:06.4700000	9999-12-31 23:59:59.9900000	America/Toronto	False	\N	CAN
CATRP	Trois Pistoles	48.1339	-69.186095	CATRP	2018-01-31 12:15:13.7800000	9999-12-31 23:59:59.9900000	America/Montreal	False	\N	CAN
CAVAN	Vancouver	49.27407731	-123.1405476	CAVAN	2018-04-25 01:54:03.5500000	9999-12-31 23:59:59.9900000	America/Vancouver	False	\N	CAN
CAVND	Vancouver	49.1545455015054	-123.020956864775	CAVND	2018-03-02 00:39:12.6600000	9999-12-31 23:59:59.9900000	America/Vancouver	True	CAVAN	CAN
CBCOW	Cowes	50.77164208	-1.3142395	CBCOW	2018-02-23 08:01:53.4700000	9999-12-31 23:59:59.9900000	Europe/London	True	GBCOW	\N
CDDIC	Dili	3.390233	26.791918	CDDIC	2018-01-31 12:01:07.4600000	9999-12-31 23:59:59.9900000	Africa/Lubumbashi	False	\N	COD
CDMAT	Matadi	-5.826204	13.445664	CDMAT	2018-04-17 05:34:27.8900000	9999-12-31 23:59:59.9900000	Africa/Lubumbashi	False	\N	COD
CFNOL	Nola	3.516735	16.04817	CFNOL	2018-01-31 11:56:39.3700000	9999-12-31 23:59:59.9900000	Africa/Bangui	False	\N	CAF
CIABJ	Abidjan	5.316667	-4.033333	CIABJ	2018-01-31 11:55:41.6900000	9999-12-31 23:59:59.9900000	Africa/Abidjan	False	\N	CIV
CLANF	Antofagasta	-23.6333333333333	-70.3833333333333	CLANF	2018-04-17 05:50:30.7000000	9999-12-31 23:59:59.9900000	America/Santiago	False	\N	CHL
CLARI	ARICA	-18.475099	-70.321419	CLARI	2018-04-17 05:53:31.2400000	9999-12-31 23:59:59.9900000	America/Santiago	False	\N	CHL
CLCAL	Caleta Patillos	-20.75	-70.2	CLCAL	2018-04-17 05:57:32.0100000	9999-12-31 23:59:59.9900000	America/Santiago	False	\N	CHL
CLCAS	Casablanca	-33.3166666666666	-71.4	CLCAS	2018-01-31 12:13:11.5000000	9999-12-31 23:59:59.9900000	America/Santiago	False	\N	CHL
CLCGN	Cartagena	-33.55	-71.6	CLCGN	2018-01-31 12:12:17.6200000	9999-12-31 23:59:59.9900000	America/Santiago	False	\N	CHL
CLCLD	Caldera	-27.0708	-70.8307	CLCLD	2018-04-17 05:59:32.3600000	9999-12-31 23:59:59.9900000	America/Santiago	False	\N	CHL
CLCNL	Coronel	-37.0166666666666	-73.15	CLCNL	2018-01-31 12:00:25.5200000	9999-12-31 23:59:59.9900000	America/Santiago	False	\N	CHL
CLCNR	Chanaral	-26.354345	-70.639385	CLCNR	2018-04-17 06:02:32.8900000	9999-12-31 23:59:59.9900000	America/Santiago	False	\N	CHL
CLCOL	Caleta Coloso	-23.75	-70.4666666666666	CLCOL	2018-04-17 06:06:33.6200000	9999-12-31 23:59:59.9900000	America/Santiago	False	\N	CHL
CLHSO	Huasco	-28.45	-71.2166666666666	CLHSO	2018-04-17 06:08:34.0000000	9999-12-31 23:59:59.9900000	America/Santiago	False	\N	CHL
CLIQQ	Iquique	-20.2073172	-70.15834808	CLIQQ	2018-01-31 12:15:37.5300000	9999-12-31 23:59:59.9900000	America/Santiago	False	\N	CHL
CLKNA	Viña del Mar	-33.0237713	-71.5716171	CLKNA	2018-01-31 12:12:07.2900000	9999-12-31 23:59:59.9900000	America/Santiago	False	\N	CHL
CLLQN	Lirquen	-36.7	-72.9833333333333	CLLQN	2018-04-17 06:14:35.1500000	9999-12-31 23:59:59.9900000	America/Santiago	False	\N	CHL
CLLVS	Las Ventanas	-32.75171436	-71.49418087	CLLVS	2018-04-17 06:19:36.1000000	9999-12-31 23:59:59.9900000	America/Santiago	False	\N	CHL
CLMJS	Mejillones	-23.1	-70.45	CLMJS	2018-01-31 11:58:01.4600000	9999-12-31 23:59:59.9900000	America/Santiago	False	\N	CHL
CLPAT	Puerto Patache	-20.8010235083966	-70.1930975506197	CLPAT	2018-01-31 12:10:02.3400000	9999-12-31 23:59:59.9900000	America/Santiago	False	\N	CHL
CLPEO	Penco	-36.7242424222758	-73.0175718091981	CLPEO	2018-01-31 12:06:12.8100000	9999-12-31 23:59:59.9900000	America/Santiago	False	\N	CHL
CLPPC	Punta Patache	-20.8166666666666	-70.2166666666666	CLPPC	2018-01-31 12:13:25.8400000	9999-12-31 23:59:59.9900000	America/Santiago	False	\N	CHL
CLPUQ	Punta Arenas	-53.1333333333333	-70.9333333333333	CLPUQ	2018-04-17 06:26:37.4100000	9999-12-31 23:59:59.9900000	America/Santiago	False	\N	CHL
CLQTV	Quintero	-32.7596	-71.4854	CLQTV	2018-09-14 06:11:14.3600000	9999-12-31 23:59:59.9900000	America/Santiago	False	\N	CHL
CLSAI	San Antonio	-33.5996	-71.6272	CLSAI	2018-04-17 06:43:40.5000000	9999-12-31 23:59:59.9900000	America/Santiago	False	\N	CHL
CLSNI	San Nicolas	-33.3586891002911	-60.1576323243524	CLSNI	2018-01-31 12:03:11.4600000	9999-12-31 23:59:59.9900000	America/Santiago	False	\N	CHL
CLSPB	San Pablo	-54.3356684513911	-66.5066543880144	CLSPB	2018-01-31 12:10:22.3100000	9999-12-31 23:59:59.9900000	America/Santiago	False	\N	CHL
